gameId,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameDateTimeEst,arenaCity,arenaState,arenaName,gameSequence,weekNumber,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,gameDate_int
22400879,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,137,128,1610612760,Regular Season,17714.0,1000052,2025-03-03 20:00:00+00:00,Oklahoma City,OK,Paycom Center,5,20,Houston,Rockets,1610612745,Oklahoma City,Thunder,1610612760,0,0,128,137,20.0,7.0,8.0,101.0,49.0,0.485,35.0,16.0,0.457,17.0,14.0,0.824,34.0,15.0,49.0,21.0,16.0,-9.0,240.0,31.0,31.0,27.0,39.0,41.0,9.0,12.0,15.0,21.0,20.0,50.0,13.0,5.0,0.0,37.0,24.0,20250303
22400879,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,137,128,1610612760,Regular Season,17714.0,1000052,2025-03-03 20:00:00+00:00,Oklahoma City,OK,Paycom Center,5,20,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,1,1,137,128,31.0,6.0,11.0,97.0,48.0,0.495,37.0,17.0,0.459,27.0,24.0,0.889,35.0,14.0,49.0,18.0,13.0,9.0,240.0,30.0,33.0,39.0,35.0,32.0,18.0,13.0,15.0,24.0,20.0,54.0,23.0,5.0,0.0,50.0,11.0,20250303
22400877,Miami,Heat,1610612748,Washington,Wizards,1610612764,106,90,1610612748,Regular Season,19600.0,1000100,2025-03-03 19:30:00+00:00,Miami,FL,Kaseya Center,3,20,Miami,Heat,1610612748,Washington,Wizards,1610612764,1,1,106,90,31.0,4.0,10.0,82.0,39.0,0.476,37.0,13.0,0.351,18.0,15.0,0.833,43.0,5.0,48.0,19.0,11.0,16.0,240.0,32.0,23.0,26.0,25.0,45.0,26.0,12.0,9.0,21.0,22.0,46.0,10.0,2.0,1.0,29.0,31.0,20250303
22400877,Miami,Heat,1610612748,Washington,Wizards,1610612764,106,90,1610612748,Regular Season,19600.0,1000100,2025-03-03 19:30:00+00:00,Miami,FL,Kaseya Center,3,20,Washington,Wizards,1610612764,Miami,Heat,1610612748,0,0,90,106,22.0,0.0,8.0,84.0,31.0,0.369,35.0,10.0,0.286,22.0,18.0,0.818,36.0,7.0,43.0,17.0,13.0,-16.0,240.0,24.0,12.0,32.0,22.0,38.0,3.0,9.0,9.0,14.0,16.0,40.0,5.0,2.0,1.0,11.0,49.0,20250303
22400875,Charlotte,Hornets,1610612766,Golden State,Warriors,1610612744,101,119,1610612744,Regular Season,19223.0,9,2025-03-03 19:00:00+00:00,Charlotte,NC,Spectrum Center,1,20,Golden State,Warriors,1610612744,Charlotte,Hornets,1610612766,0,1,119,101,33.0,4.0,10.0,95.0,40.0,0.421,50.0,18.0,0.36,24.0,21.0,0.875,42.0,12.0,54.0,23.0,8.0,18.0,240.0,28.0,30.0,28.0,33.0,45.0,19.0,8.0,0.0,22.0,16.0,36.0,17.0,1.0,1.0,33.0,28.0,20250303
22400875,Charlotte,Hornets,1610612766,Golden State,Warriors,1610612744,101,119,1610612744,Regular Season,19223.0,9,2025-03-03 19:00:00+00:00,Charlotte,NC,Spectrum Center,1,20,Charlotte,Hornets,1610612766,Golden State,Warriors,1610612744,1,0,101,119,20.0,6.0,3.0,86.0,34.0,0.395,40.0,11.0,0.275,33.0,22.0,0.667,39.0,8.0,47.0,19.0,17.0,-18.0,240.0,21.0,28.0,28.0,24.0,21.0,0.0,11.0,0.0,12.0,4.0,44.0,12.0,1.0,0.0,14.0,46.0,20250303
22400876,Philadelphia,76ers,1610612755,Portland,Trail Blazers,1610612757,102,119,1610612757,Regular Season,19776.0,419,2025-03-03 19:00:00+00:00,Philadelphia,PA,Wells Fargo Center,2,20,Philadelphia,76ers,1610612755,Portland,Trail Blazers,1610612757,1,0,102,119,27.0,3.0,6.0,95.0,41.0,0.432,35.0,11.0,0.314,13.0,9.0,0.692,29.0,14.0,43.0,15.0,8.0,-17.0,240.0,32.0,29.0,20.0,21.0,33.0,12.0,7.0,1.0,18.0,6.0,52.0,23.0,3.0,0.0,21.0,39.0,20250303
22400876,Philadelphia,76ers,1610612755,Portland,Trail Blazers,1610612757,102,119,1610612757,Regular Season,19776.0,419,2025-03-03 19:00:00+00:00,Philadelphia,PA,Wells Fargo Center,2,20,Portland,Trail Blazers,1610612757,Philadelphia,76ers,1610612755,0,1,119,102,26.0,6.0,6.0,99.0,48.0,0.485,35.0,11.0,0.314,19.0,12.0,0.632,39.0,22.0,61.0,13.0,10.0,17.0,240.0,29.0,27.0,35.0,28.0,32.0,18.0,10.0,1.0,25.0,14.0,68.0,17.0,3.0,1.0,28.0,34.0,20250303
22400873,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,98,116,1610612750,Regular Season,17071.0,1000145,2025-03-02 21:30:00+00:00,Phoenix,AZ,Footprint Center,8,19,Minnesota,Timberwolves,1610612750,Phoenix,Suns,1610612756,0,1,116,98,28.0,2.0,18.0,92.0,39.0,0.424,52.0,21.0,0.404,21.0,17.0,0.81,30.0,5.0,35.0,17.0,8.0,18.0,240.0,28.0,21.0,34.0,33.0,29.0,21.0,12.0,4.0,12.0,40.0,26.0,10.0,1.0,1.0,33.0,29.0,20250302
22400873,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,98,116,1610612750,Regular Season,17071.0,1000145,2025-03-02 21:30:00+00:00,Phoenix,AZ,Footprint Center,8,19,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,1,0,98,116,24.0,7.0,2.0,80.0,35.0,0.438,42.0,13.0,0.31,19.0,15.0,0.789,47.0,10.0,57.0,16.0,20.0,-18.0,240.0,34.0,17.0,21.0,26.0,24.0,12.0,9.0,4.0,9.0,9.0,32.0,11.0,1.0,0.0,28.0,33.0,20250302
22400874,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,108,102,1610612747,Regular Season,18997.0,1000069,2025-03-02 21:30:00+00:00,Los Angeles,CA,Crypto.com Arena,9,19,Los Angeles,Clippers,1610612746,Los Angeles,Lakers,1610612747,0,0,102,108,24.0,1.0,9.0,88.0,38.0,0.432,39.0,12.0,0.308,17.0,14.0,0.824,30.0,10.0,40.0,22.0,12.0,-6.0,240.0,28.0,15.0,34.0,25.0,25.0,0.0,8.0,0.0,16.0,20.0,46.0,14.0,1.0,0.0,32.0,28.0,20250302
22400874,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,108,102,1610612747,Regular Season,18997.0,1000069,2025-03-02 21:30:00+00:00,Los Angeles,CA,Crypto.com Arena,9,19,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,1,1,108,102,21.0,6.0,8.0,77.0,38.0,0.494,42.0,18.0,0.429,20.0,14.0,0.7,30.0,11.0,41.0,16.0,16.0,6.0,240.0,34.0,22.0,33.0,19.0,36.0,21.0,12.0,0.0,10.0,15.0,34.0,12.0,1.0,1.0,38.0,21.0,20250302
22400872,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,121,128,1610612740,Regular Season,18175.0,1000106,2025-03-02 20:00:00+00:00,Salt Lake City,UT,Delta Center,7,19,New Orleans,Pelicans,1610612740,Utah,Jazz,1610612762,0,1,128,121,35.0,5.0,8.0,102.0,53.0,0.52,44.0,15.0,0.341,13.0,7.0,0.538,35.0,13.0,48.0,15.0,11.0,7.0,240.0,30.0,36.0,25.0,37.0,25.0,18.0,15.0,2.0,17.0,13.0,76.0,20.0,4.0,0.0,17.0,44.0,20250302
22400872,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,121,128,1610612740,Regular Season,18175.0,1000106,2025-03-02 20:00:00+00:00,Salt Lake City,UT,Delta Center,7,19,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,1,0,121,128,35.0,4.0,4.0,96.0,46.0,0.479,44.0,16.0,0.364,17.0,13.0,0.765,32.0,9.0,41.0,14.0,11.0,-7.0,240.0,26.0,31.0,34.0,30.0,64.0,6.0,9.0,2.0,11.0,10.0,56.0,16.0,4.0,0.0,15.0,45.0,20250302
22400871,San Antonio,Spurs,1610612759,Oklahoma City,Thunder,1610612760,132,146,1610612760,Regular Season,17745.0,1000118,2025-03-02 19:00:00+00:00,San Antonio,TX,Frost Bank Center,6,19,San Antonio,Spurs,1610612759,Oklahoma City,Thunder,1610612760,1,0,132,146,36.0,3.0,2.0,91.0,51.0,0.56,43.0,18.0,0.419,16.0,12.0,0.75,29.0,6.0,35.0,17.0,12.0,-14.0,240.0,38.0,39.0,23.0,32.0,75.0,9.0,8.0,8.0,6.0,9.0,60.0,13.0,8.0,0.0,25.0,34.0,20250302
22400871,San Antonio,Spurs,1610612759,Oklahoma City,Thunder,1610612760,132,146,1610612760,Regular Season,17745.0,1000118,2025-03-02 19:00:00+00:00,San Antonio,TX,Frost Bank Center,6,19,Oklahoma City,Thunder,1610612760,San Antonio,Spurs,1610612759,0,1,146,132,34.0,6.0,7.0,101.0,55.0,0.545,44.0,19.0,0.432,20.0,17.0,0.85,33.0,12.0,45.0,16.0,7.0,14.0,240.0,41.0,31.0,36.0,38.0,36.0,22.0,7.0,8.0,15.0,12.0,60.0,21.0,8.0,1.0,49.0,11.0,20250302
22400869,Miami,Heat,1610612748,New York,Knicks,1610612752,112,116,1610612752,Regular Season,19725.0,1000100,2025-03-02 18:00:00+00:00,Miami,FL,Kaseya Center,4,19,Miami,Heat,1610612748,New York,Knicks,1610612752,1,0,112,116,29.0,6.0,5.0,84.0,45.0,0.536,35.0,11.0,0.314,16.0,11.0,0.688,31.0,3.0,34.0,16.0,12.0,-4.0,265.0,27.0,35.0,25.0,18.0,25.0,19.0,16.0,3.0,5.0,17.0,56.0,8.0,2.0,0.0,28.0,31.0,20250302
22400869,Miami,Heat,1610612748,New York,Knicks,1610612752,112,116,1610612752,Regular Season,19725.0,1000100,2025-03-02 18:00:00+00:00,Miami,FL,Kaseya Center,4,19,New York,Knicks,1610612752,Miami,Heat,1610612748,0,1,116,112,27.0,6.0,5.0,95.0,46.0,0.484,44.0,14.0,0.318,15.0,10.0,0.667,35.0,11.0,46.0,16.0,10.0,4.0,265.0,22.0,23.0,36.0,24.0,24.0,5.0,13.0,3.0,9.0,11.0,58.0,19.0,2.0,0.0,40.0,20.0,20250302
22400870,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,102,104,1610612761,Regular Season,19015.0,1000125,2025-03-02 18:00:00+00:00,Orlando,FL,Kia Center,5,19,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,1,0,102,104,17.0,5.0,3.0,67.0,30.0,0.448,21.0,7.0,0.333,42.0,35.0,0.833,28.0,7.0,35.0,26.0,14.0,-2.0,240.0,19.0,28.0,25.0,30.0,21.0,3.0,10.0,12.0,10.0,9.0,38.0,14.0,8.0,0.0,29.0,33.0,20250302
22400870,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,102,104,1610612761,Regular Season,19015.0,1000125,2025-03-02 18:00:00+00:00,Orlando,FL,Kia Center,5,19,Toronto,Raptors,1610612761,Orlando,Magic,1610612753,0,1,104,102,22.0,4.0,8.0,80.0,37.0,0.463,22.0,7.0,0.318,30.0,23.0,0.767,28.0,12.0,40.0,33.0,14.0,2.0,240.0,27.0,21.0,33.0,23.0,30.0,19.0,9.0,12.0,19.0,16.0,58.0,18.0,8.0,0.0,19.0,42.0,20250302
22400868,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,127,112,1610612754,Regular Season,17028.0,1000063,2025-03-02 17:00:00+00:00,Indianapolis,IN,Gainbridge Fieldhouse,3,19,Chicago,Bulls,1610612741,Indiana,Pacers,1610612754,0,0,112,127,24.0,4.0,6.0,88.0,44.0,0.5,33.0,10.0,0.303,18.0,14.0,0.778,30.0,12.0,42.0,17.0,12.0,-15.0,240.0,31.0,36.0,25.0,20.0,32.0,9.0,9.0,17.0,18.0,25.0,60.0,15.0,5.0,0.0,24.0,37.0,20250302
22400868,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,127,112,1610612754,Regular Season,17028.0,1000063,2025-03-02 17:00:00+00:00,Indianapolis,IN,Gainbridge Fieldhouse,3,19,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,1,1,127,112,34.0,4.0,7.0,87.0,48.0,0.552,44.0,19.0,0.432,18.0,12.0,0.667,31.0,5.0,36.0,16.0,10.0,15.0,240.0,32.0,34.0,29.0,32.0,36.0,15.0,9.0,17.0,15.0,16.0,48.0,6.0,5.0,1.0,34.0,25.0,20250302
22400867,Cleveland,Cavaliers,1610612739,Portland,Trail Blazers,1610612757,133,129,1610612739,Regular Season,19432.0,1000144,2025-03-02 15:30:00+00:00,Cleveland,OH,Rocket Mortgage FieldHouse,2,19,Cleveland,Cavaliers,1610612739,Portland,Trail Blazers,1610612757,1,1,133,129,27.0,5.0,12.0,97.0,42.0,0.433,46.0,19.0,0.413,35.0,30.0,0.857,34.0,13.0,47.0,27.0,13.0,4.0,265.0,24.0,18.0,37.0,40.0,42.0,5.0,14.0,11.0,16.0,21.0,44.0,8.0,9.0,1.0,50.0,10.0,20250302
22400867,Cleveland,Cavaliers,1610612739,Portland,Trail Blazers,1610612757,133,129,1610612739,Regular Season,19432.0,1000144,2025-03-02 15:30:00+00:00,Cleveland,OH,Rocket Mortgage FieldHouse,2,19,Portland,Trail Blazers,1610612757,Cleveland,Cavaliers,1610612739,0,0,129,133,25.0,1.0,8.0,96.0,42.0,0.438,40.0,14.0,0.35,35.0,31.0,0.886,33.0,13.0,46.0,26.0,19.0,-4.0,265.0,27.0,27.0,35.0,30.0,31.0,18.0,15.0,11.0,16.0,13.0,50.0,23.0,9.0,0.0,27.0,34.0,20250302
22400866,Boston,Celtics,1610612738,Denver,Nuggets,1610612743,110,103,1610612738,Regular Season,19156.0,17,2025-03-02 13:00:00+00:00,Boston,MA,TD Garden,1,19,Boston,Celtics,1610612738,Denver,Nuggets,1610612743,1,1,110,103,26.0,4.0,7.0,78.0,37.0,0.474,34.0,14.0,0.412,27.0,22.0,0.815,35.0,10.0,45.0,18.0,14.0,7.0,240.0,32.0,29.0,22.0,27.0,28.0,20.0,9.0,2.0,14.0,8.0,44.0,12.0,1.0,1.0,43.0,18.0,20250302
22400866,Boston,Celtics,1610612738,Denver,Nuggets,1610612743,110,103,1610612738,Regular Season,19156.0,17,2025-03-02 13:00:00+00:00,Boston,MA,TD Garden,1,19,Denver,Nuggets,1610612743,Boston,Celtics,1610612738,0,0,103,110,27.0,2.0,11.0,86.0,41.0,0.477,35.0,12.0,0.343,13.0,9.0,0.692,30.0,8.0,38.0,18.0,11.0,-7.0,240.0,20.0,28.0,29.0,26.0,11.0,1.0,10.0,2.0,10.0,15.0,38.0,6.0,1.0,0.0,39.0,22.0,20250302
22400864,Philadelphia,76ers,1610612755,Golden State,Warriors,1610612744,126,119,1610612755,Regular Season,20159.0,419,2025-03-01 20:30:00+00:00,Philadelphia,PA,Wells Fargo Center,5,19,Golden State,Warriors,1610612744,Philadelphia,76ers,1610612755,0,0,119,126,33.0,4.0,7.0,100.0,46.0,0.46,42.0,12.0,0.286,19.0,15.0,0.789,31.0,18.0,49.0,19.0,15.0,-7.0,240.0,30.0,25.0,35.0,29.0,46.0,6.0,9.0,6.0,12.0,19.0,68.0,21.0,7.0,0.0,32.0,28.0,20250301
22400864,Philadelphia,76ers,1610612755,Golden State,Warriors,1610612744,126,119,1610612755,Regular Season,20159.0,419,2025-03-01 20:30:00+00:00,Philadelphia,PA,Wells Fargo Center,5,19,Philadelphia,76ers,1610612755,Golden State,Warriors,1610612744,1,1,126,119,27.0,3.0,8.0,85.0,45.0,0.529,33.0,19.0,0.576,28.0,17.0,0.607,30.0,10.0,40.0,19.0,14.0,7.0,240.0,30.0,37.0,29.0,30.0,30.0,15.0,9.0,6.0,16.0,19.0,44.0,17.0,7.0,1.0,21.0,38.0,20250301
22400865,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,117,132,1610612749,Regular Season,20272.0,193,2025-03-01 20:30:00+00:00,Dallas,TX,American Airlines Center,6,19,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,1,0,117,132,25.0,1.0,7.0,91.0,43.0,0.473,40.0,11.0,0.275,25.0,20.0,0.8,25.0,8.0,33.0,23.0,11.0,-15.0,240.0,36.0,27.0,16.0,38.0,43.0,10.0,7.0,8.0,13.0,21.0,58.0,10.0,4.0,0.0,32.0,29.0,20250301
22400865,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,117,132,1610612749,Regular Season,20272.0,193,2025-03-01 20:30:00+00:00,Dallas,TX,American Airlines Center,6,19,Milwaukee,Bucks,1610612749,Dallas,Mavericks,1610612742,0,1,132,117,33.0,6.0,6.0,87.0,44.0,0.506,39.0,13.0,0.333,35.0,31.0,0.886,38.0,14.0,52.0,19.0,13.0,15.0,240.0,31.0,40.0,30.0,31.0,43.0,23.0,10.0,8.0,17.0,7.0,46.0,8.0,4.0,1.0,34.0,25.0,20250301
22400862,Houston,Rockets,1610612745,Sacramento,Kings,1610612758,103,113,1610612758,Regular Season,18055.0,215,2025-03-01 20:00:00+00:00,Houston,TX,Toyota Center,3,19,Houston,Rockets,1610612745,Sacramento,Kings,1610612758,1,0,103,113,18.0,2.0,7.0,86.0,37.0,0.43,35.0,13.0,0.371,23.0,16.0,0.696,30.0,13.0,43.0,16.0,15.0,-10.0,240.0,21.0,38.0,23.0,21.0,28.0,3.0,7.0,6.0,9.0,21.0,44.0,18.0,1.0,1.0,37.0,23.0,20250301
22400862,Houston,Rockets,1610612745,Sacramento,Kings,1610612758,103,113,1610612758,Regular Season,18055.0,215,2025-03-01 20:00:00+00:00,Houston,TX,Toyota Center,3,19,Sacramento,Kings,1610612758,Houston,Rockets,1610612745,0,1,113,103,21.0,5.0,13.0,87.0,44.0,0.506,28.0,9.0,0.321,21.0,16.0,0.762,33.0,13.0,46.0,17.0,13.0,10.0,240.0,25.0,38.0,26.0,24.0,42.0,16.0,15.0,6.0,16.0,19.0,58.0,11.0,1.0,1.0,31.0,28.0,20250301
22400863,Memphis,Grizzlies,1610612763,San Antonio,Spurs,1610612759,128,130,1610612759,Regular Season,16822.0,242,2025-03-01 20:00:00+00:00,Memphis,TN,FedExForum,4,19,San Antonio,Spurs,1610612759,Memphis,Grizzlies,1610612763,0,1,130,128,33.0,4.0,8.0,96.0,50.0,0.521,36.0,14.0,0.389,22.0,16.0,0.727,29.0,13.0,42.0,18.0,11.0,2.0,240.0,31.0,46.0,22.0,31.0,71.0,22.0,10.0,10.0,22.0,18.0,60.0,20.0,6.0,0.0,25.0,33.0,20250301
22400863,Memphis,Grizzlies,1610612763,San Antonio,Spurs,1610612759,128,130,1610612759,Regular Season,16822.0,242,2025-03-01 20:00:00+00:00,Memphis,TN,FedExForum,4,19,Memphis,Grizzlies,1610612763,San Antonio,Spurs,1610612759,1,0,128,130,31.0,8.0,7.0,95.0,50.0,0.526,38.0,11.0,0.289,20.0,17.0,0.85,29.0,12.0,41.0,16.0,12.0,-2.0,240.0,30.0,28.0,38.0,32.0,41.0,6.0,9.0,10.0,11.0,14.0,74.0,17.0,6.0,0.0,38.0,22.0,20250301
22400861,Detroit,Pistons,1610612765,Brooklyn,Nets,1610612751,115,94,1610612765,Regular Season,20062.0,624,2025-03-01 19:00:00+00:00,Detroit,MI,Little Caesars Arena,2,19,Brooklyn,Nets,1610612751,Detroit,Pistons,1610612765,0,0,94,115,19.0,8.0,12.0,95.0,29.0,0.305,39.0,6.0,0.154,35.0,30.0,0.857,24.0,14.0,38.0,24.0,12.0,-21.0,240.0,22.0,23.0,30.0,19.0,47.0,2.0,9.0,1.0,19.0,24.0,44.0,18.0,1.0,1.0,21.0,39.0,20250301
22400861,Detroit,Pistons,1610612765,Brooklyn,Nets,1610612751,115,94,1610612765,Regular Season,20062.0,624,2025-03-01 19:00:00+00:00,Detroit,MI,Little Caesars Arena,2,19,Detroit,Pistons,1610612765,Brooklyn,Nets,1610612751,1,1,115,94,31.0,15.0,5.0,72.0,39.0,0.542,28.0,12.0,0.429,29.0,25.0,0.862,41.0,6.0,47.0,29.0,23.0,21.0,240.0,39.0,29.0,13.0,34.0,42.0,25.0,13.0,1.0,36.0,14.0,52.0,8.0,1.0,1.0,34.0,27.0,20250301
22400860,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,100,113,1610612764,Regular Season,17904.0,9,2025-03-01 18:00:00+00:00,Charlotte,NC,Spectrum Center,1,19,Washington,Wizards,1610612764,Charlotte,Hornets,1610612766,0,1,113,100,33.0,7.0,13.0,88.0,40.0,0.455,50.0,17.0,0.34,17.0,16.0,0.941,36.0,12.0,48.0,10.0,15.0,13.0,240.0,24.0,30.0,30.0,29.0,50.0,16.0,10.0,19.0,12.0,15.0,40.0,9.0,7.0,1.0,11.0,48.0,20250301
22400860,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,100,113,1610612764,Regular Season,17904.0,9,2025-03-01 18:00:00+00:00,Charlotte,NC,Spectrum Center,1,19,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,1,0,100,113,28.0,5.0,9.0,93.0,41.0,0.441,42.0,14.0,0.333,6.0,4.0,0.667,33.0,11.0,44.0,14.0,17.0,-13.0,240.0,25.0,34.0,16.0,25.0,13.0,8.0,10.0,19.0,15.0,10.0,52.0,14.0,7.0,1.0,14.0,45.0,20250301
22400859,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,106,102,1610612747,Regular Season,18997.0,1000069,2025-02-28 22:00:00+00:00,Los Angeles,CA,Crypto.com Arena,10,19,Los Angeles,Clippers,1610612746,Los Angeles,Lakers,1610612747,0,0,102,106,25.0,1.0,11.0,87.0,39.0,0.448,37.0,9.0,0.243,21.0,15.0,0.714,29.0,15.0,44.0,19.0,17.0,-4.0,240.0,25.0,29.0,23.0,25.0,14.0,10.0,8.0,3.0,16.0,22.0,54.0,17.0,2.0,0.0,32.0,27.0,20250228
22400859,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,106,102,1610612747,Regular Season,18997.0,1000069,2025-02-28 22:00:00+00:00,Los Angeles,CA,Crypto.com Arena,10,19,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,1,1,106,102,19.0,5.0,14.0,80.0,39.0,0.488,33.0,11.0,0.333,22.0,17.0,0.773,29.0,10.0,39.0,14.0,15.0,4.0,240.0,24.0,35.0,24.0,23.0,29.0,11.0,8.0,3.0,14.0,25.0,44.0,13.0,2.0,0.0,37.0,21.0,20250228
22400858,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,117,116,1610612762,Regular Season,18175.0,1000106,2025-02-28 21:30:00+00:00,Salt Lake City,UT,Delta Center,9,19,Minnesota,Timberwolves,1610612750,Utah,Jazz,1610612762,0,0,116,117,35.0,4.0,17.0,101.0,44.0,0.436,52.0,20.0,0.385,14.0,8.0,0.571,29.0,11.0,40.0,13.0,7.0,-1.0,240.0,40.0,27.0,25.0,24.0,37.0,13.0,9.0,10.0,7.0,24.0,40.0,14.0,9.0,0.0,32.0,29.0,20250228
22400858,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,117,116,1610612762,Regular Season,18175.0,1000106,2025-02-28 21:30:00+00:00,Salt Lake City,UT,Delta Center,9,19,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,1,1,117,116,35.0,4.0,3.0,92.0,47.0,0.511,35.0,14.0,0.4,14.0,9.0,0.643,45.0,15.0,60.0,13.0,20.0,1.0,240.0,38.0,18.0,38.0,23.0,53.0,12.0,14.0,10.0,15.0,4.0,60.0,18.0,9.0,1.0,15.0,44.0,20250228
22400857,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,125,108,1610612756,Regular Season,17071.0,1000145,2025-02-28 21:00:00+00:00,Phoenix,AZ,Footprint Center,8,19,New Orleans,Pelicans,1610612740,Phoenix,Suns,1610612756,0,0,108,125,28.0,3.0,10.0,87.0,44.0,0.506,28.0,11.0,0.393,15.0,9.0,0.6,22.0,13.0,35.0,13.0,14.0,-17.0,240.0,18.0,24.0,28.0,38.0,29.0,0.0,8.0,0.0,11.0,24.0,58.0,16.0,1.0,1.0,16.0,44.0,20250228
22400857,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,125,108,1610612756,Regular Season,17071.0,1000145,2025-02-28 21:00:00+00:00,Phoenix,AZ,Footprint Center,8,19,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,1,1,125,108,35.0,3.0,6.0,79.0,47.0,0.595,40.0,21.0,0.525,13.0,10.0,0.769,30.0,5.0,35.0,18.0,15.0,17.0,240.0,40.0,23.0,29.0,33.0,38.0,29.0,12.0,0.0,4.0,17.0,38.0,7.0,1.0,1.0,28.0,32.0,20250228
22400854,Miami,Heat,1610612748,Indiana,Pacers,1610612754,125,120,1610612748,Regular Season,19850.0,1000100,2025-02-28 20:00:00+00:00,Miami,FL,Kaseya Center,5,19,Miami,Heat,1610612748,Indiana,Pacers,1610612754,1,1,125,120,34.0,4.0,7.0,84.0,48.0,0.571,32.0,17.0,0.531,13.0,12.0,0.923,27.0,12.0,39.0,11.0,14.0,5.0,240.0,29.0,39.0,29.0,28.0,49.0,12.0,13.0,14.0,10.0,19.0,54.0,18.0,10.0,1.0,28.0,30.0,20250228
22400854,Miami,Heat,1610612748,Indiana,Pacers,1610612754,125,120,1610612748,Regular Season,19850.0,1000100,2025-02-28 20:00:00+00:00,Miami,FL,Kaseya Center,5,19,Indiana,Pacers,1610612754,Miami,Heat,1610612748,0,0,120,125,35.0,3.0,10.0,88.0,47.0,0.534,39.0,21.0,0.538,8.0,5.0,0.625,21.0,9.0,30.0,11.0,10.0,-5.0,240.0,35.0,34.0,23.0,28.0,27.0,12.0,8.0,14.0,17.0,25.0,42.0,6.0,10.0,0.0,33.0,25.0,20250228
22400855,Chicago,Bulls,1610612741,Toronto,Raptors,1610612761,125,115,1610612741,Regular Season,20938.0,66,2025-02-28 20:00:00+00:00,Chicago,IL,United Center,6,19,Chicago,Bulls,1610612741,Toronto,Raptors,1610612761,1,1,125,115,32.0,4.0,11.0,101.0,45.0,0.446,49.0,13.0,0.265,25.0,22.0,0.88,35.0,10.0,45.0,16.0,11.0,10.0,265.0,27.0,27.0,27.0,29.0,43.0,10.0,12.0,7.0,28.0,24.0,62.0,13.0,6.0,1.0,24.0,36.0,20250228
22400855,Chicago,Bulls,1610612741,Toronto,Raptors,1610612761,125,115,1610612741,Regular Season,20938.0,66,2025-02-28 20:00:00+00:00,Chicago,IL,United Center,6,19,Toronto,Raptors,1610612761,Chicago,Bulls,1610612741,0,0,115,125,30.0,3.0,4.0,103.0,43.0,0.417,37.0,13.0,0.351,20.0,16.0,0.8,35.0,16.0,51.0,21.0,14.0,-10.0,265.0,30.0,33.0,27.0,20.0,27.0,16.0,7.0,7.0,15.0,21.0,52.0,15.0,6.0,0.0,18.0,42.0,20250228
